offer_id,type,fuel_type,transmission,dealer_plz,dealer_city,dealer_street_house_nr,init_regist_my,init_regist_month,init_regist_year,init_regist_dt,make,mileage,hp,price
6868751,PORSCHE Panamera 4S 4.8 PDK (Limousine),Benzin,Automatisiertes Schaltgetriebe,1950,Sion,Route de Savoie 1,4.201,4.0,2010.0,2010-04,PORSCHE,152000,400,29900
7427258,MG MGA Coupé (Coupé),Benzin,Hinterradantrieb,9545,Wängi,Büntweg 1,1.196,1.0,1960.0,1960-01,MG,31000,79,41000
7417171,MINI Countryman Cooper S FWD Steptronic (SUV / Geländewagen),Benzin,Automat sequentiell,3323,Bäriswil BE,Schmittliweg 6,2.2011,2.0,2011.0,2011-02,MINI,72000,184,14000
6310436,ALFA ROMEO Giulietta 2.0 JTDM Distinctive (Limousine),Diesel,Schaltgetriebe manuell,1007,Lausanne,Harpe 12,6.2015,6.0,2015.0,2015-06,ALFA,74000,150,11900
7388452,FORD Galaxy 2.0 TDCi Ghia (Kompaktvan / Minivan),Diesel,Schaltgetriebe manuell,1110,Morges,1110 Morges,12.201,12.0,2010.0,2010-12,FORD,105000,140,11900
6298671,MERCEDES-BENZ E 220 d 4Matic 9G-Tronic (Kombi),Diesel,Automat sequentiell,8192,Zweidlen,Unterwerkstrasse 30,2.2018,2.0,2018.0,2018-02,MERCEDES-BENZ,28000,194,39999
7199494,MERCEDES-BENZ E 220 d 9G-Tronic (Limousine),Diesel,Automat sequentiell,1212,Lancy,Postfach 1212,9.2017,9.0,2017.0,2017-09,MERCEDES-BENZ,66000,194,35500
7166289,HYUNDAI Tucson 2.0 CRDI 4WD Automatic (SUV / Geländewagen),Diesel,Automat sequentiell,4313,Möhlin,4313 Möhlin,2.2016,2.0,2016.0,2016-02,HYUNDAI,53600,185,23000
7466947,MINI Cooper S Cabriolet (Cabriolet),Benzin,Automat,1202,GENEVE,Geneve,8.2006,8.0,2006.0,2006-08,MINI,74500,170,10500
7476931,BMW 420i Gran Coupé xDrive Luxury Line (Limousine),Benzin,Schaltgetriebe manuell,1218,Le Grand Saconnex,Rue Alberto Giacometti 33,4.2016,4.0,2016.0,2016-04,BMW,39000,184,23900
7398004,HONDA Civic 2.0 i-VTEC Type R GT (Limousine),Benzin,Schaltgetriebe manuell,6616,Losone,Via Arbigo 82,6.2017,6.0,2017.0,2017-06,HONDA,35000,350,31500
7452351,SEAT Alhambra 2.0 TSI FR Line DSG (Kompaktvan / Minivan),Benzin,Automatisiertes Schaltgetriebe,3032,Hinterkappelen,3032 Hinterkappelen,11.2016,11.0,2016.0,2016-11,SEAT,49500,220,30500
7421318,SEAT Alhambra 2.0 TSI FR Line DSG (Kompaktvan / Minivan),Benzin,Automatisiertes Schaltgetriebe,4202,Duggingen,Steingrubenweg 9,3.2018,3.0,2018.0,2018-03,SEAT,31700,220,36900
7399182,BMW 530d xDrive Touring Steptronic (Kombi),Diesel,Automat sequentiell,9473,Gams,Karmaad,11.2011,11.0,2011.0,2011-11,BMW,190100,258,14900
7400963,SKODA Fabia 1.2 TSI Swiss Edition (Kombi),Benzin,Schaltgetriebe manuell,1906,Charrat,Rue du Madelin 38,2.2017,2.0,2017.0,2017-02,SKODA,43000,110,14000
7468192,VW Amarok 2.0 BiTDI Trendline 4Motion (Pick-up),Diesel,Schaltgetriebe manuell,7000,Chur,Wiesentalstrasse 64,5.2015,5.0,2015.0,2015-05,VW,90000,180,33000
7428830,AUDI TT Coupé 1.8 TFSI (Coupé),Benzin,Schaltgetriebe manuell,1305,Penthalaz,Rouge 11,3.2012,3.0,2012.0,2012-03,AUDI,60000,160,15900
7428678,AUDI TT Coupé 2.0 TDI quattro (Coupé),Diesel,Schaltgetriebe manuell,1092,Belmont-sur-Lausanne,"Chemin des Pralets, 6A",10.2013,10.0,2013.0,2013-10,AUDI,135000,170,13500
7176571,PORSCHE Boxster S 3.2 (Cabriolet),Benzin,Schaltgetriebe manuell,2017,Boudry,Collège 2,3.2001,3.0,2001.0,2001-03,PORSCHE,156000,252,12990
6612462,PORSCHE Boxster S 3.2 (Cabriolet),Benzin,Schaltgetriebe manuell,9100,Herisau,Nieschbergstrasse 36,2.2005,2.0,2005.0,2005-02,PORSCHE,63000,280,21790
7340993,MERCEDES-BENZ C 250 BlueTEC AMG Line 4Matic 9G-Tronic (Limousine),Diesel,Automat sequentiell,1007,Lausanne,Avenue De Tivoli 27a,4.2017,4.0,2017.0,2017-04,MERCEDES-BENZ,50000,204,41900
7448938,MERCEDES-BENZ C 250 BlueTEC AMG Line 7G-Tronic (Kombi),Diesel,Automat sequentiell,8547,gachnang,sonnhalde 38,11.2015,11.0,2015.0,2015-11,MERCEDES-BENZ,46800,204,26900
7413747,MERCEDES-BENZ C 250 BlueTEC AMG Line 7G-Tronic (Limousine),Diesel,Automat sequentiell,1165,Allaman,1165 Allaman,9.2014,9.0,2014.0,2014-09,MERCEDES-BENZ,129000,204,23500
7461385,JAGUAR XF Sportbrake 30d Portfolio Automatic (Kombi),Diesel,Automat sequentiell,5442,Fislisbach,5442 Fislisbach,7.2018,7.0,2018.0,2018-07,JAGUAR,9800,300,44900
7368578,VW Golf Variant 1.6 TDI Comfortline (Kombi),Diesel,Schaltgetriebe manuell,8590,Romanshorn,Egnacherweg 11,10.2015,10.0,2015.0,2015-10,VW,133000,110,9900
7397807,CITROEN Grand C4 Picasso 1.6i 16V e-THP Intensive (Kompaktvan / Minivan),Benzin,Automat sequentiell,1920,Martigny,Rue de la Moya,10.2014,10.0,2014.0,2014-10,CITROEN,107000,165,11500
7481097,CITROEN Grand C4 Picasso 1.6i 16V THP Exclusive (Kompaktvan / Minivan),Benzin,Schaltgetriebe manuell,1196,Gland,Route des Avouilons 13,2.2014,2.0,2014.0,2014-02,CITROEN,96275,156,9800
7465298,MITSUBISHI Space Star 1.2 Style (Kleinwagen),Benzin,Schaltgetriebe manuell,8222,Beringen,Steig 34,2.2019,2.0,2019.0,2019-02,MITSUBISHI,7500,80,13900
7408425,MINI Clubman Cooper S (Kombi),Benzin,Automatik-Getriebe,4313,Möhlin,4313 Möhlin,4.201,4.0,2010.0,2010-04,MINI,55000,184,9990
7387611,MINI Clubman Cooper S (Kombi),Benzin,Schaltgetriebe manuell,1028,Préverenges,54,1.2008,1.0,2008.0,2008-01,MINI,87300,175,6800
7153023,NISSAN Juke 1.6 DIG-T tekna 4x4 Xtronic M-CVT (SUV / Geländewagen),Benzin,Automat stufenlos,1618,Châtel-St-Denis,"Route de la Frasse, 515",7.2011,7.0,2011.0,2011-07,NISSAN,104950,190,9900
7109959,BMW 325i Cabriolet (Cabriolet),Benzin,Schaltgetriebe manuell,8280,Kreuzlingen,Lärchenstrasse 41,11.2011,11.0,2011.0,2011-11,BMW,71500,218,22900
6900837,CHEVROLET CAMARO 350 SS/RS 1971 Veteranenfahrzeug (Coupé),Benzin,Automat,5443,Niederrohrdorf,"Loonstrasse, 22",3.1972,3.0,1972.0,1972-03,CHEVROLET,110000,330,45000
7419303,BMW X1 xDrive 25d Steptronic (SUV / Geländewagen),Diesel,Automat sequentiell,1225,Chêne Bourg,36 rue Peillonex,8.2016,8.0,2016.0,2016-08,BMW,99500,231,24950
4940795,BMW X1 xDrive 25d Steptronic (SUV / Geländewagen),Diesel,Automat sequentiell,1217,Meyrin,1217 Meyrin,12.2012,12.0,2012.0,2012-12,BMW,57000,218,22800
7444654,MERCEDES-BENZ A 250 Style 7G-DCT (Limousine),Benzin,Automatisiertes Schaltgetriebe,9493,Mauren,Steinbösstrasse 1,10.2012,10.0,2012.0,2012-10,MERCEDES-BENZ,81000,211,18500
7072770,PORSCHE 911 Cabrio Carrera 4S (Cabriolet),Benzin,Schaltgetriebe manuell,6830,Chiasso,Via Valdani 3,4.2008,4.0,2008.0,2008-04,PORSCHE,114000,355,37500
7240985,HUMMER H3 3.7 Luxury Automatic (SUV / Geländewagen),Benzin,Automat,9500,Wil,Hubstrasse 55a,3.2007,3.0,2007.0,2007-03,HUMMER,85000,245,19000
7451043,HUMMER H3 3.7 Standard Automatic (SUV / Geländewagen),Benzin,Automat,8152,Glattbrugg,Müllackerstrasse 32,11.2008,11.0,2008.0,2008-11,HUMMER,142000,245,12400
7131179,MAZDA 3 2.3 16V DISI Turbo MPS (Limousine),Benzin,Schaltgetriebe manuell,3661,Uetendorf,Dorfstrasse 27b,6.2013,6.0,2013.0,2013-06,MAZDA,59000,260,15750
7304705,PORSCHE Macan S Diesel PDK (SUV / Geländewagen),Diesel,Automatisiertes Schaltgetriebe,1203,Geneve,1203 Geneve,6.2014,6.0,2014.0,2014-06,PORSCHE,54500,258,46990
7466323,BMW X1 xDrive 20i Sport Line Steptronic (SUV / Geländewagen),Benzin,Automat sequentiell,9494,Schaan,0,1.2018,1.0,2018.0,2018-01,BMW,20100,192,34500
7364242,VW Golf 1.2 TSI Comfortline (Limousine),Benzin,Schaltgetriebe manuell,6616,Losone,6616 Losone,2.2014,2.0,2014.0,2014-02,VW,128000,85,8000
7471058,FIAT 500 1.4 16V Sport (Kleinwagen),Benzin,Schaltgetriebe manuell,2300,La Chaux deFonds,Croix fédérale 44,7.2008,7.0,2008.0,2008-07,FIAT,178000,100,3500
7407038,FORD Focus 2.5 Turbo ST (Limousine),Benzin,Schaltgetriebe manuell,6460,Altdorf,Seedorferstrasse 50,11.2007,11.0,2007.0,2007-11,FORD,127325,226,10500
7387412,FORD Focus 2.5 Turbo ST (Limousine),Benzin,Schaltgetriebe manuell,6033,Buchrain,6033 Buchrain,7.2009,7.0,2009.0,2009-07,FORD,125900,226,14500
7385802,FORD Focus 2.5 Turbo ST (Limousine),Benzin,Schaltgetriebe manuell,8309,Nürensdorf,Hatzenbühlstr. 32,8.2007,8.0,2007.0,2007-08,FORD,159000,226,5790
7173319,VOLVO V90 D5 AWD Inscription (Kombi),Diesel,Automat sequentiell,8953,Dietikon,8953 Dietikon,1.2017,1.0,2017.0,2017-01,VOLVO,56500,235,37100
7449355,PEUGEOT 206 1.4 (XT) Premium (Kleinwagen),Benzin,Schaltgetriebe manuell,1470,Fribourg,1470 Fribourg,12.2003,12.0,2003.0,2003-12,PEUGEOT,184000,75,1200
7453169,PEUGEOT 106 1.6 GTI (Kleinwagen),Benzin,Schaltgetriebe manuell,1227,Les Acacias,Rue Boissonnas 20,3.2,3.0,2000.0,2000-03,PEUGEOT,120000,119,6500
7060674,FORD MUSTANG 5.0 GT V8 (Coupé),Benzin,Automatik-Getriebe,8374,Oberwangen,Fischingerstrasse 36,2.2011,2.0,2011.0,2011-02,FORD,54000,420,21800
7435016,BMW Z4 3.0i Roadster (Cabriolet),Benzin,Schaltgetriebe manuell,9524,Zuzwil,Mettlenstrasse 2c,4.2003,4.0,2003.0,2003-04,BMW,105000,231,12900
6458059,MERCEDES-BENZ CLS Shooting Brake 63 AMG S 4Matic Speedshift MCT (Kombi),Benzin,Automatisiertes Schaltgetriebe,8222,Beringen,Neugrüthalde 56,8.2015,8.0,2015.0,2015-08,MERCEDES-BENZ,51500,585,64500
6939478,MERCEDES-BENZ CUOPÉ (Coupé),Benzin,Automat,8153,Rümlang,Katzenrütistrasse 315,4.1969,4.0,1969.0,1969-04,MERCEDES-BENZ,184000,140,32000
7417699,FORD Ranger Wildtrak 3.2 TDCi 4x4 (Pick-up),Diesel,Automatik-Getriebe,6210,Sursee,Haselwart 16,4.2015,4.0,2015.0,2015-04,FORD,76000,200,27500
7450861,FORD Ranger Wildtrak 3.2 TDCi 4x4 A (Pick-up),Diesel,Automat,1957,Ardon,Simplon 15,12.2017,12.0,2017.0,2017-12,FORD,30000,200,35900
7441891,AUDI Q3 45 TFSI advanced quattro S-tronic (SUV / Geländewagen),Benzin,Automatisiertes Schaltgetriebe,3960,Sierre,3960 Sierre,3.2019,3.0,2019.0,2019-03,AUDI,8000,230,52900
6923713,MERCEDES-BENZ C 400 AMG Line 4Matic 7G-Tronic (Kombi),Benzin,Automat sequentiell,9323,Steinach,Böllentretter 15,12.2015,12.0,2015.0,2015-12,MERCEDES-BENZ,51000,333,35299
7261412,RENAULT Captur 1.2 T 16V Intens EDC (SUV / Geländewagen),Benzin,Automatisiertes Schaltgetriebe,8500,Frauenfeld,Lachenackerstr. 12,8.2018,8.0,2018.0,2018-08,RENAULT,10000,120,19600
7297926,SUBARU XV 2.0 Swiss Two AWD CVT (SUV / Geländewagen),Benzin,"Automat stufenlos, sequentiell",8808,Pfäffikon,Ringstrasse 11,8.2013,8.0,2013.0,2013-08,SUBARU,142000,150,11200
7421943,VW Sharan 2.0 TSI Highline DSG (Kompaktvan / Minivan),Benzin,Automatisiertes Schaltgetriebe,8444,Henggart,Bahnstrasse 8b,3.2012,3.0,2012.0,2012-03,VW,126000,200,14900
7410471,FIAT Punto 1.2 Pop Star (Kleinwagen),Benzin,Schaltgetriebe manuell,4133,Pratteln,Bahnhofplatz 2,12.2013,12.0,2013.0,2013-12,FIAT,87981,70,3000
7283608,FIAT Punto 1.2 Swiss (Kleinwagen),Benzin,Schaltgetriebe manuell,8916,Jonen,Bernerweg 2,5.2005,5.0,2005.0,2005-05,FIAT,128000,60,1400
7009203,BMW 335 335i xDrive Touring Pack M (Kombi),Benzin,Automat sequentiell,2000,NEUCHATEL,Chemin de Trois Portes,1.2015,1.0,2015.0,2015-01,BMW,95000,306,26900
7422006,AUDI Q7 3.0 TDI ultra quattro tiptronic (SUV / Geländewagen),Diesel,Automat sequentiell,1066,Epalinges,1066 Epalinges,4.2017,4.0,2017.0,2017-04,AUDI,34700,218,55600
7387145,AUDI Q7 3.0 TDI ultra quattro tiptronic (SUV / Geländewagen),Diesel,Automat sequentiell,3506,Grosshöchstetten,Buchenweg,6.2018,6.0,2018.0,2018-06,AUDI,30000,272,62500
7399184,MERCEDES-BENZ E 63 AMG S Edition 1 4Matic Speedshift MCT (Limousine),Benzin,Automatisiertes Schaltgetriebe,8906,Bonnstetten,8906 Bonnstetten,3.2018,3.0,2018.0,2018-03,MERCEDES-BENZ,39000,612,115000
7469399,VW T5 Caravelle Trendline 2.0 TDI CR (Bus),Diesel,Schaltgetriebe manuell,8807,Freienbach,Rietstrasse 4,3.2015,3.0,2015.0,2015-03,VW,63000,180,24900
7413190,VW T5 Caravelle Trendline 2.0 TDI CR BMT (Bus),Diesel,Schaltgetriebe manuell,6210,Sursee,Kottenstrasse 4,6.2015,6.0,2015.0,2015-06,VW,149000,114,21900
7408779,VW T5 Hoch & Lang (Kompaktvan / Minivan),Diesel,Schaltgetriebe manuell,7260,Davos Dorf,Flüelapassstrasse 17,6.2015,6.0,2015.0,2015-06,VW,80000,140,27999
7195353,FIAT 500 1.3 JTD Lounge (Limousine),Diesel,Schaltgetriebe manuell,3270,Aarberg,Blütenweg 4,4.2015,4.0,2015.0,2015-04,FIAT,96000,95,6900
7106116,VW T5 Caravelle Comfortline 2.0 TDI CR 4Motion (Bus),Diesel,Schaltgetriebe manuell,5137,Hettenschwil,"Mühleweg,2",7.2012,7.0,2012.0,2012-07,VW,167144,180,19900
7211620,VW T5 Caravelle Comfortline 2.0 TDI CR 4Motion DSG (Bus),Diesel,Automatisiertes Schaltgetriebe,9496,Balzers,9496 Balzers,7.2014,7.0,2014.0,2014-07,VW,56000,180,33500
7370049,VW T5 Caravelle Comfortline 2.0 TSI 4Motion DSG (Bus),Benzin,Automatisiertes Schaltgetriebe,7563,Samnaun-Dorf,Votlasstrasse 10,8.2013,8.0,2013.0,2013-08,VW,30000,204,35000
7183771,LAND ROVER Range Rover Evoque 2.0 Si4 Dynamic Spirit AT6 (SUV / Geländewagen),Benzin,Automat sequentiell,2013,Colombier,chemin des Sources 6,4.2013,4.0,2013.0,2013-04,LAND,79000,241,29000
7443022,LAND ROVER Range Rover Evoque 2.0 Si4 HSE Dynamic AT9 (SUV / Geländewagen),Benzin,Automat sequentiell,2710,Tavannes,2710 Tavannes,11.2015,11.0,2015.0,2015-11,LAND,68000,241,33500
7368241,DS AUTOMOBILES DS3 1.6 THP Racing (Kleinwagen),Benzin,Schaltgetriebe manuell,1167,Lussy-sur-morges,Rte de Villars 1,1.2014,1.0,2014.0,2014-01,DS,59000,207,11400
7448542,PEUGEOT 807 2.0 16V (ST) Family+ (Kompaktvan / Minivan),Benzin,Schaltgetriebe manuell,3636,Forst,Allmid 17,11.2006,11.0,2006.0,2006-11,PEUGEOT,149000,140,3650
7292264,MERCEDES-BENZ A 200 Night Star 7G-DCT (Limousine),Benzin,Automatisiertes Schaltgetriebe,3280,Murten,Merlachfeld 118,12.2015,12.0,2015.0,2015-12,MERCEDES-BENZ,62500,156,21000
7408062,FERRARI California 3.9 V8 T (Cabriolet),Benzin,Automatisiertes Schaltgetriebe,8852,Altendorf,Steinegghof 2,4.2016,4.0,2016.0,2016-04,FERRARI,41500,560,139500
7380483,AUDI A4 Avant 3.0 V6 TDI quattro (Kombi),Diesel,Automatisiertes Schaltgetriebe,3144,Gasel,Gasel bahnhof,1.2006,1.0,2006.0,2006-01,AUDI,286560,204,6000
7331424,AUDI A4 Avant 3.0 V6 TDI quattro (Kombi),Diesel,Automat,7215,Fanas,"Curtinalstrasse, 3",6.2006,6.0,2006.0,2006-06,AUDI,247000,277,6500
5955395,AUDI A4 Avant 3.0TDI Quattro S-Line (Kombi),Diesel,Automat,8057,Zürich,Seminarstrasse 33,4.2006,4.0,2006.0,2006-04,AUDI,83500,234,15000
7163031,VW T2 Caravelle (Bus),Benzin,Schaltgetriebe manuell,3627,Heimberg,Rosenweg 8,2.1986,2.0,1986.0,1986-02,VW,250000,95,7600
7363830,LEXUS RX 450h Diamond AWD Automatic (SUV / Geländewagen),Voll-Hybrid Benzin/Elektro,Automat stufenlos,1845,Noville,1845 Noville,1.2015,1.0,2015.0,2015-01,LEXUS,71000,250,27500
7458583,LEXUS RX 450h diamond F-Sport AWD CVT (SUV / Geländewagen),Voll-Hybrid Benzin/Elektro,Automat stufenlos,6340,Baar,Früebergstrasse 28,12.2017,12.0,2017.0,2017-12,LEXUS,28800,313,57500
7408535,LEXUS RX 450h Edition AWD Automatic (SUV / Geländewagen),Voll-Hybrid Benzin/Elektro,Automat stufenlos,8046,Zürich,"Schwandenholzstrasse, 258",1.201,1.0,2010.0,2010-01,LEXUS,219238,250,14300
7296468,VOLVO XC60 T6 AWD Summum R-Design Geartronic (SUV / Geländewagen),Benzin,Automat,2822,Courroux,Rue de l'Eglise 15,2.2015,2.0,2015.0,2015-02,VOLVO,99600,304,28000
7407985,MINI Cooper (Kleinwagen),Benzin,Schaltgetriebe manuell,3011,Bern,-,3.2007,3.0,2007.0,2007-03,MINI,66000,120,6750
7404466,MINI Cooper (Limousine),Benzin,Automat,5034,Suhr,Tramstrasse 129,6.2007,6.0,2007.0,2007-06,MINI,124000,120,7200
7066888,FIAT Punto Evo 1.4 16V Dynamic (Kleinwagen),Benzin,Schaltgetriebe manuell,8174,Stadel,Bergstrasse 20,5.2011,5.0,2011.0,2011-05,FIAT,125000,105,3950
7388866,TOYOTA Avensis 2.2D-4 D CleanPower Linea Sol Sedan (Limousine),Diesel,Schaltgetriebe manuell,8047,Zürich,Albisriederstrasse 300,12.2005,12.0,2005.0,2005-12,TOYOTA,152000,177,5500
7293929,MERCEDES-BENZ GLC 250 d AMG Line 4Matic 9G-Tronic (SUV / Geländewagen),Diesel,Automat sequentiell,8107,Buchs,Mülibachstrasse 66,7.2017,7.0,2017.0,2017-07,MERCEDES-BENZ,63000,204,43900
7404292,AUDI S5 Coupé 4.2 FSI quattro tiptronic (Coupé),Benzin,Automat sequentiell,5400,Baden,Neuenhoferstrasse 99,6.2008,6.0,2008.0,2008-06,AUDI,124000,353,18500
7160306,AUDI S5 Coupé 4.2 FSI quattro tiptronic (Coupé),Benzin,Automat,2922,Courchavon,Les champs devant la Ville 141,10.2008,10.0,2008.0,2008-10,AUDI,129999,353,13900
7119455,AUDI S5 Coupé 4.2 FSI quattro tiptronic (Coupé),Benzin,Automat,8155,Niederhasli,8155 Niederhasli,10.2008,10.0,2008.0,2008-10,AUDI,87000,353,19900
7358223,BMW X6 xDrive 35i Steptronic (SUV / Geländewagen),Benzin,Automat,5525,Fischbach-Göslikon,Bremgarterstrasse 8,7.2009,7.0,2009.0,2009-07,BMW,210000,306,14500
7459058,VW T5 2.0 TDI BMT Champion 4Motion (Bus),Diesel,Schaltgetriebe manuell,4536,Attiswil,Bergstrasse 4,2.2012,2.0,2012.0,2012-02,VW,94000,140,23900
7478196,VW T5 2.0 TDI BMT DSG (Bus),Diesel,Automatisiertes Schaltgetriebe,1745,Lentigny,Les fontaines 2,7.2013,7.0,2013.0,2013-07,VW,118000,140,18000
7456365,FIAT 500X 1.4T Off Road Edition+ 4x4 Automatic (SUV / Geländewagen),Benzin,Automat sequentiell,2063,Saules,Rue des Doloires 26,7.2017,7.0,2017.0,2017-07,FIAT,22500,170,21500
7356756,PORSCHE 911 Cabrio Carrera 4S PDK (Cabriolet),Benzin,Automatisiertes Schaltgetriebe,2301,La Chaux de Fonds,Eplatures Grise 16,2.201,2.0,2010.0,2010-02,PORSCHE,91000,385,63500
6253464,PORSCHE 911 Cabrio Carrera 4S PDK (Cabriolet),Benzin,Automatisiertes Schaltgetriebe,1213,Petit lancy,1213 Petit lancy,1.2013,1.0,2013.0,2013-01,PORSCHE,72000,400,99500
7466860,BMW 220d Active Tourer Steptronic (Kompaktvan / Minivan),Diesel,Automat sequentiell,1290,Versoix,"68, ch. Ami-Argand",7.2017,7.0,2017.0,2017-07,BMW,30500,190,28000
7299379,PEUGEOT 208 1.6 Turbo GTi (Coupé),Benzin,Schaltgetriebe manuell,8040,Zürich,Badenerstrasse 420,6.2013,6.0,2013.0,2013-06,PEUGEOT,98500,200,9150
7396146,LAND ROVER Range Rover Sport 3.0 V6 SC HSE Automatic (SUV / Geländewagen),Benzin,Automat sequentiell,4665,Oftringen,Kaserloch 3a,10.2014,10.0,2014.0,2014-10,LAND,85000,340,44000
7445696,FIAT Panda 0.9 Twinair Turbo NP Easy (Kleinwagen),Erdgas (CNG) / Benzin,Schaltgetriebe manuell,8047,Zürich,Freilagerstrasse,2.2014,2.0,2014.0,2014-02,FIAT,50561,85,5900
7415158,SEAT Leon 2.0 TSI Cupra (Limousine),Benzin,Schaltgetriebe manuell,8335,Hittnau,Haselstrasse 48,3.2008,3.0,2008.0,2008-03,SEAT,195500,240,7900
7477499,SEAT Leon 2.0 TSI Cupra 280 (Limousine),Benzin,Schaltgetriebe manuell,5745,Safenwil,Köllikerstrasse 8,3.2015,3.0,2015.0,2015-03,SEAT,103000,280,17490
7347880,SEAT Leon 2.0 TSI Cupra 280 (Limousine),Benzin,Schaltgetriebe manuell,5015,Erlinsbach,Hohrain 10b,5.2014,5.0,2014.0,2014-05,SEAT,121000,280,15900
7399547,MERCEDES-BENZ C 250 d AMG Line Coupé 4Matic 9G-Tronic (Coupé),Diesel,Automat sequentiell,6962,Viganello,6962 Viganello,2.2017,2.0,2017.0,2017-02,MERCEDES-BENZ,105000,204,29000
7442450,MERCEDES-BENZ C 250 d AMG Line Coupé 9G-Tronic (Coupé),Diesel,Automat sequentiell,1844,Villeneuve,Grand Rue 16,7.2016,7.0,2016.0,2016-07,MERCEDES-BENZ,50000,204,37900
7076942,MERCEDES-BENZ C 250 d AMG Line Coupé 9G-Tronic (Coupé),Diesel,Automat sequentiell,1523,Granges près marnand,Route de Ménières 1,2.2016,2.0,2016.0,2016-02,MERCEDES-BENZ,47000,204,32900
7075862,MERCEDES-BENZ C 250 d AMG Line Coupé 9G-Tronic (Coupé),Diesel,Automat sequentiell,6032,EMMEN,6032 EMMEN,5.2016,5.0,2016.0,2016-05,MERCEDES-BENZ,49000,204,34500
7428192,VW Golf 1.4 16V (Limousine),Benzin,Schaltgetriebe manuell,5400,Baden,Bruggerstrasse 168,10.1999,10.0,1999.0,1999-10,VW,144000,75,800
7135769,SKODA Octavia Combi 1.8 TSI Elegance DSG (Kombi),Benzin,Automatisiertes Schaltgetriebe,6003,Luzern,"Bleicherstrasse, 25",7.2013,7.0,2013.0,2013-07,SKODA,88400,180,14800
7332854,AUDI A6 Avant 3.0 BiTDI V6 quattro tiptronic (Kombi),Diesel,Automat sequentiell,9466,Sennwald,9466 Sennwald,2.2015,2.0,2015.0,2015-02,AUDI,133000,320,31500
7451914,AUDI A3 Sportback 1.6 TDI Attraction (Limousine),Diesel,Schaltgetriebe manuell,8214,Gächlingen,Kirchstrasse 6,2.2011,2.0,2011.0,2011-02,AUDI,162000,105,9000
7450409,AUDI A3 Sportback 1.8 TFSI Ambiente (Limousine),Benzin,Schaltgetriebe manuell,1220,Les Avanchets,François-Durafour 10,3.2012,3.0,2012.0,2012-03,AUDI,46500,160,18000
7449085,AUDI A3 Sportback 1.8 TFSI Ambiente (Limousine),Benzin,Schaltgetriebe manuell,5074,Eiken,5074 Eiken,7.2014,7.0,2014.0,2014-07,AUDI,130369,180,14800
7273602,MERCEDES-BENZ CLA 45 AMG 4Matic Speedshift (Limousine),Benzin,Automat sequentiell,1610,Châtillens,1610 Châtillens,3.2015,3.0,2015.0,2015-03,MERCEDES-BENZ,138000,360,30900
6946453,MERCEDES-BENZ CLA 45 AMG 4Matic Speedshift (Limousine),Benzin,Automatisiertes Schaltgetriebe,9475,Sevelen,9475 Sevelen,6.2017,6.0,2017.0,2017-06,MERCEDES-BENZ,32000,381,53000
7402978,MITSUBISHI Colt Cabriolet 1.5 16V (Cabriolet),Benzin,Schaltgetriebe manuell,9245,Sonnental,Thurstegstrasse 9,8.2006,8.0,2006.0,2006-08,MITSUBISHI,130886,109,1200
7107828,VW Passat Variant 2.8 V6 4Motion Comfortline (Kombi),Benzin,Schaltgetriebe manuell,1148,Cuarnens,Route de l'Isle 5a,8.2003,8.0,2003.0,2003-08,VW,170000,193,1950
7409998,VW Passat Variant 2.8 V6 4Motion Highline (Kombi),Benzin,Automat,1905,Dorénaz,1905 Dorénaz,4.2001,4.0,2001.0,2001-04,VW,310900,193,1200
7481603,VW Golf R32 4Motion (Limousine),Benzin,Schaltgetriebe manuell,1040,Echallens,Route de Lausanne 12,4.2007,4.0,2007.0,2007-04,VW,210000,250,8200
7408467,PORSCHE 911 Carrera 4 Cabrio (Cabriolet),Benzin,Schaltgetriebe manuell,1806,St-Légier,Chemin de l'Aubousset 16,3.2003,3.0,2003.0,2003-03,PORSCHE,159000,320,23900
7176783,PORSCHE 911 Carrera 4 Cabrio (Cabriolet),Benzin,Schaltgetriebe manuell,8835,Feusisberg,"Pfannenstilstrasse, 14",4.2003,4.0,2003.0,2003-04,PORSCHE,39950,320,38911
6945246,PORSCHE 911 Carrera 4 Cabrio (Cabriolet),Benzin,Automat,3052,Zollikofen,Alpenstrasse 117,4.2002,4.0,2002.0,2002-04,PORSCHE,124000,320,28500
7451153,SEAT Leon 1.4 TSI ACT FR DSG (Limousine),Benzin,Automatisiertes Schaltgetriebe,3302,Moosseedorf,Sandstrasse 106,3.2018,3.0,2018.0,2018-03,SEAT,22300,150,20900
7464157,FIAT 500X 2.0 MJ Cross Plus 4x4 Automatic (SUV / Geländewagen),Diesel,Automat sequentiell,9487,Gamprin,9487 Gamprin,12.2015,12.0,2015.0,2015-12,FIAT,58000,140,14400
7428746,FIAT 500X 2.0 MJ Cross Plus 4x4 Automatic (SUV / Geländewagen),Diesel,Automat sequentiell,4900,Langenthal,4900 Langenthal,12.2015,12.0,2015.0,2015-12,FIAT,78500,140,12500
7056687,BMW M Coupé (Coupé),Benzin,Schaltgetriebe manuell,8108,Dällikon,Regensdorferstrasse 32,4.1999,4.0,1999.0,1999-04,BMW,252000,321,45500
